"","DATE","TIME","CH4_dry","CO2_dry","CO","Fractional_hours","N_points","track_seg_point_id","ele","time","geometry"
"161","2020-11-30","04:17:36.066",1.83235062126667,421.78120989,-0.112878389944333,"8033.2811",3,359,74.64,2020-11-30 17:16:52,c(174.7051077615, -36.8943023309)
"162","2020-11-30","04:17:41.082",1.83423918223333,419.339192033333,0.000114607001666663,"8033.2825",3,360,74.64,2020-11-30 17:16:57,c(174.7051153053, -36.894453289)
"163","2020-11-30","04:17:45.966",1.8384812459,426.596791973333,0.213000320453333,"8033.2839",3,361,73.68,2020-11-30 17:17:02,c(174.7053261939, -36.8946713861)
"164","2020-11-30","04:17:50.861",1.83925058653333,424.806208523333,0.0996364034183333,"8033.2853",3,362,72.72,2020-11-30 17:17:07,c(174.7056595422, -36.8949407805)
"165","2020-11-30","04:17:58.203",1.8350805712,415.48385008,-0.127722239795,"8033.2867",2,363,73.2,2020-11-30 17:17:12,c(174.7059439402, -36.8952246755)
"166","2020-11-30","04:18:03.104",1.8347018389,413.845236255,-0.1496352367,"8033.2881",2,364,74.16,2020-11-30 17:17:17,c(174.7061714251, -36.8955548387)
"167","2020-11-30","04:18:08.828",1.8354085079,413.82536119,-0.14002107594,"8033.2894",1,365,76.08,2020-11-30 17:17:22,c(174.7062765341, -36.8959495425)
"168","2020-11-30","04:18:11.358",1.8351891415,414.94927852,-0.137392434345,"8033.2908",2,366,78.97,2020-11-30 17:17:27,c(174.705905132, -36.8969064206)
"169","2020-11-30","04:18:16.240",1.83459392365,416.61207674,-0.0850527713755,"8033.2922",2,367,80.89,2020-11-30 17:17:32,c(174.7056625597, -36.897499105)
"170","2020-11-30","04:18:21.552",1.83348930975,415.082103215,-0.0979952758275,"8033.2936",2,368,83.77,2020-11-30 17:17:37,c(174.7054704465, -36.8980355468)
"171","2020-11-30","04:18:31.950",1.83205837125,414.353733985,-0.096498623257,"8033.2964",2,370,90.98,2020-11-30 17:17:47,c(174.7053384315, -36.8991336599)
"172","2020-11-30","04:18:36.825",1.8328935505,414.054719795,-0.12176436956,"8033.2978",2,371,94.83,2020-11-30 17:17:52,c(174.705372043, -36.8997088261)
"173","2020-11-30","04:18:42.486",1.83393788165,415.781596085,-0.114553545275,"8033.2992",2,372,96.75,2020-11-30 17:17:57,c(174.7054321412, -36.9002743531)
"174","2020-11-30","04:18:47.513",1.8329435196,416.660694435,-0.115584878485,"8033.3006",2,373,96.75,2020-11-30 17:18:02,c(174.7054753918, -36.9008280616)
"175","2020-11-30","04:18:52.415",1.83444762955,418.54445613,0.2056432782305,"8033.3019",2,374,98.67,2020-11-30 17:18:07,c(174.7055047285, -36.9013022259)
"176","2020-11-30","04:18:57.262",1.8352016108,415.321105325,-0.117752080365,"8033.3033",2,375,99.15,2020-11-30 17:18:12,c(174.7055125237, -36.9015797507)
"177","2020-11-30","04:19:02.154",1.8345842474,413.281880145,-0.324437112315,"8033.3047",2,376,99.63,2020-11-30 17:18:17,c(174.7055762261, -36.9017518312)
"178","2020-11-30","04:19:07.642",1.83425939865,413.0721316,-0.12493021819,"8033.3061",2,377,100.11,2020-11-30 17:18:22,c(174.7057831753, -36.9019257557)
"179","2020-11-30","04:19:12.460",1.835002941,413.61904505,-0.115027531395,"8033.3075",2,378,102.04,2020-11-30 17:18:27,c(174.7069479246, -36.9016786572)
"180","2020-11-30","04:19:17.476",1.8351828213,414.891028055,-0.11604970334,"8033.3089",2,379,103,2020-11-30 17:18:32,c(174.7075877152, -36.9017250929)
"181","2020-11-30","04:19:22.528",1.83590865635,415.027515775,-0.11127443464,"8033.3103",2,380,103.48,2020-11-30 17:18:37,c(174.7082171962, -36.9018086605)
"182","2020-11-30","04:19:27.450",1.83567976795,417.04391387,-0.107327788105,"8033.3117",2,381,102.04,2020-11-30 17:18:42,c(174.7087218706, -36.9019712694)
"183","2020-11-30","04:19:32.306",1.83618557765,417.51103847,-0.108711951295,"8033.3131",2,382,100.6,2020-11-30 17:18:47,c(174.7090915963, -36.9022803102)
"184","2020-11-30","04:19:37.944",1.8347337019,423.351910385,-0.007104515185,"8033.3144",2,383,100.11,2020-11-30 17:18:52,c(174.7094652615, -36.9027106371)
"185","2020-11-30","04:19:42.845",1.8351632035,417.52713245,-0.030967701104,"8033.3158",1,384,98.19,2020-11-30 17:18:57,c(174.7098458838, -36.9031478371)
"186","2020-11-30","04:19:46.357",1.83800854435,415.212412775,-0.0910351340245,"8033.3172",2,385,96.75,2020-11-30 17:19:02,c(174.7102503944, -36.9035935029)
"187","2020-11-30","04:19:51.303",1.83344799805,416.06338268,-0.094376278103,"8033.3186",2,386,98.19,2020-11-30 17:19:07,c(174.7106833197, -36.904078396)
"188","2020-11-30","04:20:03.365",1.8426010128,418.325342465,-0.095907023397,"8033.3214",2,388,101.56,2020-11-30 17:19:17,c(174.7114689555, -36.9048983138)
"189","2020-11-30","04:20:08.188",1.8324541923,419.17242495,-0.049335202747,"8033.3228",1,389,102.04,2020-11-30 17:19:22,c(174.7116769105, -36.9050974678)
"190","2020-11-30","04:20:11.825",1.84288121275,421.750044135,-0.0858047566435,"8033.3242",2,390,102.52,2020-11-30 17:19:27,c(174.711660482, -36.9051568117)
"191","2020-11-30","04:20:16.709",1.8355313696,512.60616457,-0.0522578736555,"8033.3256",2,391,102.04,2020-11-30 17:19:32,c(174.7116085142, -36.9051545486)
"192","2020-11-30","04:20:21.569",1.83611799875,459.34424144,0.0359472245045,"8033.3269",2,392,101.56,2020-11-30 17:19:37,c(174.7116352525, -36.9051533751)
"193","2020-11-30","04:20:27.433",1.84644461605,433.83343761,0.489501556195,"8033.3283",2,393,101.56,2020-11-30 17:19:42,c(174.7117469832, -36.9053020701)
"194","2020-11-30","04:20:32.365",1.8418745235,484.058942425,0.24764275589,"8033.3297",2,394,101.56,2020-11-30 17:19:47,c(174.7119414434, -36.905521173)
"195","2020-11-30","04:20:37.372",1.8355825991,475.25768867,0.040168765915,"8033.3311",2,395,100.6,2020-11-30 17:19:52,c(174.7122296132, -36.9057206623)
"196","2020-11-30","04:20:42.203",1.83927085695,417.431691585,-0.072731418514,"8033.3325",2,396,100.6,2020-11-30 17:19:57,c(174.7124048788, -36.905819485)
"197","2020-11-30","04:20:46.039",1.83674785623333,419.306920306667,-0.053490517076,"8033.3339",3,397,100.6,2020-11-30 17:20:02,c(174.7124193795, -36.9058512524)
"198","2020-11-30","04:20:50.963",1.83374847963333,425.15110389,0.0394960234126667,"8033.3353",3,398,100.11,2020-11-30 17:20:07,c(174.7124757059, -36.9059064053)
"199","2020-11-30","04:20:58.292",1.8374806396,440.57877587,0.1142678483835,"8033.3367",2,399,99.15,2020-11-30 17:20:12,c(174.7125702538, -36.9060516637)
"200","2020-11-30","04:21:03.157",1.83416481515,418.350096095,-0.0160928326912,"8033.3381",2,400,99.15,2020-11-30 17:20:17,c(174.7127082199, -36.9063053001)
"201","2020-11-30","04:21:05.589",1.8346087846,426.337918975,0.0152580124413,"8033.3394",2,401,99.15,2020-11-30 17:20:22,c(174.7129876725, -36.9066285901)
"202","2020-11-30","04:21:10.986",1.83412523973333,443.133010806667,0.26444158678,"8033.3408",3,402,99.63,2020-11-30 17:20:27,c(174.7131701466, -36.906858841)
"203","2020-11-30","04:21:15.915",1.85727130805,452.308513545,0.287988335605,"8033.3422",2,403,99.63,2020-11-30 17:20:32,c(174.7131996509, -36.9069357868)
"204","2020-11-30","04:21:22.842",1.8346700954,434.486954965,0.116847812478,"8033.3436",2,404,99.63,2020-11-30 17:20:37,c(174.7131959628, -36.9069138262)
"205","2020-11-30","04:21:32.592",1.83454802625,423.003759,0.05806994907,"8033.3464",2,406,99.63,2020-11-30 17:20:47,c(174.7134060133, -36.9070926122)
"206","2020-11-30","04:21:37.609",1.8378363094,428.40790143,0.094019826329,"8033.3478",2,407,101.08,2020-11-30 17:20:52,c(174.7136839572, -36.9073762558)
"207","2020-11-30","04:21:43.576",1.8465140085,453.344842095,0.118171293988,"8033.3492",2,408,99.63,2020-11-30 17:20:57,c(174.7140261065, -36.9077158906)
"208","2020-11-30","04:21:45.982",1.84630978566667,454.027166873333,0.0796308764193333,"8033.3506",3,409,96.75,2020-11-30 17:21:02,c(174.7143666632, -36.9080722053)
"209","2020-11-30","04:21:50.822",1.8385259375,431.227737193333,-0.00859028903266667,"8033.3519",3,410,93.39,2020-11-30 17:21:07,c(174.7146934737, -36.9084148575)
"210","2020-11-30","04:21:55.687",1.83438630886667,418.021748023333,-0.0395239559343333,"8033.3533",3,411,90.98,2020-11-30 17:21:12,c(174.7149430029, -36.9087020215)
"211","2020-11-30","04:22:02.973",1.83463204505,415.11035285,-0.0562215660015,"8033.3547",2,412,88.1,2020-11-30 17:21:17,c(174.7152461763, -36.9090108946)
"212","2020-11-30","04:22:07.819",1.83480465235,415.525968575,-0.0511978427205,"8033.3561",2,413,82.81,2020-11-30 17:21:22,c(174.7156065144, -36.9093819614)
"213","2020-11-30","04:22:12.977",1.8344678828,414.757831435,-0.0524911302975,"8033.3575",2,414,78,2020-11-30 17:21:27,c(174.7159982845, -36.9097877294)
"214","2020-11-30","04:22:17.813",1.83506793175,414.34281033,-0.0172464853375,"8033.3589",2,415,72.24,2020-11-30 17:21:32,c(174.7164027952, -36.9102879614)
"215","2020-11-30","04:22:22.742",1.84327600205,419.57998275,1.64738083855,"8033.3603",2,416,68.39,2020-11-30 17:21:37,c(174.7167627141, -36.9108284265)
"216","2020-11-30","04:22:25.878",1.84071147643333,421.266788323333,0.766894617966667,"8033.3617",3,417,65.03,2020-11-30 17:21:42,c(174.7171008401, -36.9113021716)
"217","2020-11-30","04:22:33.226",1.83797342765,421.48284147,0.33301187263,"8033.3631",2,418,62.62,2020-11-30 17:21:47,c(174.7171752714, -36.9117294811)
"218","2020-11-30","04:22:35.617",1.83819595316667,423.683641313333,0.214578509904533,"8033.3644",3,419,58.78,2020-11-30 17:21:52,c(174.7169205453, -36.9121641666)
"219","2020-11-30","04:22:40.815",1.83399579743333,415.197570113333,-0.00596434778573333,"8033.3658",3,420,55.41,2020-11-30 17:21:57,c(174.7167049628, -36.9126238301)
"220","2020-11-30","04:22:45.667",1.83466004093333,413.648813743333,-0.0100032889502667,"8033.3672",3,421,52.05,2020-11-30 17:22:02,c(174.7164929006, -36.913098162)
"221","2020-11-30","04:22:53.276",1.83418223565,430.887573325,-0.1236014440505,"8033.3686",2,422,50.61,2020-11-30 17:22:07,c(174.7162965126, -36.913590515)
"222","2020-11-30","04:23:03.022",1.83551886675,436.70944523,-0.0102911314509,"8033.3714",2,424,53.01,2020-11-30 17:22:17,c(174.7160272859, -36.9140271284)
"223","2020-11-30","04:23:07.921",1.8360884346,421.37655389,-0.017429836612,"8033.3728",2,425,53.01,2020-11-30 17:22:22,c(174.715906838, -36.9140665233)
"224","2020-11-30","04:23:12.825",1.83645992455,417.95253613,-0.018621450429,"8033.3742",2,426,53.01,2020-11-30 17:22:27,c(174.7158427164, -36.9140765816)
"225","2020-11-30","04:23:17.684",1.83655371105,422.873072735,-0.0218342656745,"8033.3756",2,427,53.01,2020-11-30 17:22:32,c(174.7158338316, -36.9140669424)
"226","2020-11-30","04:23:22.548",1.83586017035,470.538088845,-0.017506327388,"8033.3769",2,428,53.01,2020-11-30 17:22:37,c(174.7159917466, -36.9139918406)
"227","2020-11-30","04:23:27.403",1.83571470055,512.38718155,-0.0294905592775,"8033.3783",2,429,53.01,2020-11-30 17:22:42,c(174.7160444688, -36.9139506016)
"228","2020-11-30","04:23:32.259",1.83250179855,737.69986008,0.000749273869500001,"8033.3797",2,430,53.49,2020-11-30 17:22:47,c(174.7160527669, -36.9139324967)
"229","2020-11-30","04:23:37.163",1.8348484239,581.43560328,-0.0150297196344,"8033.3811",2,431,53.01,2020-11-30 17:22:52,c(174.7160707042, -36.91391984)
"230","2020-11-30","04:23:41.993",1.8353355485,536.244088415,-0.027298247233,"8033.3825",2,432,53.01,2020-11-30 17:22:57,c(174.7160655912, -36.9139226899)
"231","2020-11-30","04:23:46.891",1.83625764615,466.266003975,-0.0298919304545,"8033.3839",2,433,53.01,2020-11-30 17:23:02,c(174.71605964, -36.9139209297)
"232","2020-11-30","04:23:51.838",1.8357911991,488.530298305,-0.014960186331,"8033.3853",2,434,53.49,2020-11-30 17:23:07,c(174.716058718, -36.9139272161)
"233","2020-11-30","04:23:56.743",1.8364277499,517.13950158,-0.0911616031155,"8033.3867",2,435,53.01,2020-11-30 17:23:12,c(174.7160556167, -36.9139297307)
"234","2020-11-30","04:24:02.740",1.8341714293,477.37915612,-0.0243909766325,"8033.3881",2,436,53.01,2020-11-30 17:23:17,c(174.7160514258, -36.9139241986)
"235","2020-11-30","04:24:07.615",1.83452454005,446.94492468,-0.025489907843,"8033.3894",2,437,53.01,2020-11-30 17:23:22,c(174.7160483245, -36.9139209297)
"236","2020-11-30","04:24:12.411",1.8348866864,460.849174385,-0.020606082395,"8033.3908",2,438,53.01,2020-11-30 17:23:27,c(174.7160502523, -36.9139095303)
"237","2020-11-30","04:24:17.321",1.8353477222,443.1774812,-0.0233298349545,"8033.3922",2,439,53.97,2020-11-30 17:23:32,c(174.7160553653, -36.9139011484)
"238","2020-11-30","04:24:22.200",1.83569441565,446.52652332,-0.0228254751595,"8033.3936",2,440,53.97,2020-11-30 17:23:37,c(174.7160482407, -36.9138958678)
"239","2020-11-30","04:24:31.844",1.83646898485,542.603354185,-0.00818399799695,"8033.3964",2,442,52.53,2020-11-30 17:23:47,c(174.7160339076, -36.9138702191)
"240","2020-11-30","04:24:36.717",1.8358735307,437.658488675,-0.029264681755,"8033.3978",2,443,52.53,2020-11-30 17:23:52,c(174.7160427086, -36.9138580654)
"241","2020-11-30","04:24:41.785",1.83794681875,448.012924885,-0.021948251012,"8033.3992",2,444,52.05,2020-11-30 17:23:57,c(174.7160554491, -36.9138492644)
"242","2020-11-30","04:24:46.641",1.83656377555,421.57597072,-0.024399749063,"8033.4006",2,445,52.53,2020-11-30 17:24:02,c(174.7160532698, -36.9138469175)
"243","2020-11-30","04:24:51.499",1.8367418526,435.89669211,-0.0224344996015,"8033.4019",2,446,52.05,2020-11-30 17:24:07,c(174.7160545271, -36.9138464145)
"244","2020-11-30","04:24:56.348",1.8369915768,448.106721045,-0.0204588626195,"8033.4033",2,447,52.05,2020-11-30 17:24:12,c(174.7160558682, -36.9138470851)
"245","2020-11-30","04:25:01.210",1.83694001985,447.31271859,-0.018249862285,"8033.4047",2,448,52.05,2020-11-30 17:24:17,c(174.7160571255, -36.9138480071)
"246","2020-11-30","04:25:06.114",1.8349248943,424.84055943,-0.018047618226,"8033.4061",2,449,52.53,2020-11-30 17:24:22,c(174.7160635795, -36.9138423912)
"247","2020-11-30","04:25:11.532",1.835352071,429.912946,-0.015469018207,"8033.4075",2,450,52.05,2020-11-30 17:24:27,c(174.716059221, -36.9138417207)
"248","2020-11-30","04:25:17.154",1.8335248881,429.801665155,-0.018347057368,"8033.4089",2,451,52.53,2020-11-30 17:24:32,c(174.7160535213, -36.9138490129)
"249","2020-11-30","04:25:22.608",1.833665332,428.37787192,-0.0125733946841,"8033.4103",2,452,52.05,2020-11-30 17:24:37,c(174.7160546109, -36.9138518628)
"250","2020-11-30","04:25:27.469",1.83519055255,446.465752755,-0.01005760250255,"8033.4117",2,453,52.05,2020-11-30 17:24:42,c(174.7160614841, -36.9138533715)
"251","2020-11-30","04:25:32.354",1.8341356362,418.026097445,-0.0038678826215,"8033.4131",2,454,52.05,2020-11-30 17:24:47,c(174.716064753, -36.9138444867)
"252","2020-11-30","04:25:37.266",1.838723573,432.60128165,0.00063661518118,"8033.4144",2,455,52.53,2020-11-30 17:24:52,c(174.7160585504, -36.9138418045)
"253","2020-11-30","04:25:42.948",1.8335765505,427.670443625,-0.0004810805548,"8033.4158",2,456,53.01,2020-11-30 17:24:57,c(174.7160458937, -36.9138480909)
"254","2020-11-30","04:25:48.290",1.834479529,433.55761406,-0.11791789261535,"8033.4172",2,457,52.53,2020-11-30 17:25:02,c(174.7160426248, -36.9138529524)
"255","2020-11-30","04:25:50.750",1.83572722105,462.24675334,0.00553174316915,"8033.4186",2,458,52.53,2020-11-30 17:25:07,c(174.7160417866, -36.9138549641)
"256","2020-11-30","04:26:01.796",1.83277648545,477.098407425,-0.0008769276151,"8033.4214",2,460,52.53,2020-11-30 17:25:17,c(174.7160597239, -36.9138547964)
"257","2020-11-30","04:26:06.645",1.83366476905,429.346557525,0.01780519417635,"8033.4228",2,461,52.53,2020-11-30 17:25:22,c(174.716060143, -36.9138585683)
"258","2020-11-30","04:26:12.108",1.8356226177,428.770011395,-0.10013107395,"8033.4242",2,462,52.53,2020-11-30 17:25:27,c(174.7160649206, -36.9138584007)
"259","2020-11-30","04:26:17.673",1.8348339722,428.29050315,0.1463493227,"8033.4256",1,463,52.53,2020-11-30 17:25:32,c(174.7160662618, -36.9138603285)
"260","2020-11-30","04:26:21.082",1.8432529952,442.311158335,0.13778954059,"8033.4269",2,464,52.05,2020-11-30 17:25:37,c(174.7160669323, -36.9138780981)
"261","2020-11-30","04:26:26.746",1.83415464465,434.17186823,0.12765097457,"8033.4283",2,465,52.05,2020-11-30 17:25:42,c(174.7160727158, -36.9138863962)
"262","2020-11-30","04:26:31.579",1.83473984235,443.258199905,0.1020577075525,"8033.4297",2,466,52.05,2020-11-30 17:25:47,c(174.7160878032, -36.9138873182)
"263","2020-11-30","04:26:36.957",1.8324766252,461.521048965,0.047754643189,"8033.4311",2,467,51.57,2020-11-30 17:25:52,c(174.7160961851, -36.913892515)
"264","2020-11-30","04:26:41.845",1.83280197825,431.48254478,0.029141320538,"8033.4325",2,468,51.57,2020-11-30 17:25:57,c(174.7160992026, -36.9139001425)
"265","2020-11-30","04:26:46.924",1.8331996284,424.34780794,0.0135284258975,"8033.4339",2,469,52.05,2020-11-30 17:26:02,c(174.7160985321, -36.9139094464)
"266","2020-11-30","04:26:51.904",1.8334770637,417.97299515,0.002965440398855,"8033.4353",2,470,51.57,2020-11-30 17:26:07,c(174.7160942573, -36.9139187504)
"267","2020-11-30","04:26:56.940",1.83456113785,439.52927621,-0.00262655755175,"8033.4367",2,471,51.09,2020-11-30 17:26:12,c(174.7160871327, -36.9139172416)
"268","2020-11-30","04:27:01.838",1.835038135,432.919701965,0.0017898717132,"8033.4381",2,472,51.57,2020-11-30 17:26:17,c(174.716087468, -36.9139213488)
"269","2020-11-30","04:27:06.651",1.83537489405,426.79104031,-4.96587638499999e-05,"8033.4394",2,473,51.57,2020-11-30 17:26:22,c(174.7160826065, -36.913923528)
"270","2020-11-30","04:27:11.523",1.83594186635,426.913691855,0.0004301432109,"8033.4408",2,474,51.57,2020-11-30 17:26:27,c(174.7160840314, -36.913921684)
"271","2020-11-30","04:27:16.476",1.83532919785,433.013262085,0.01132839943705,"8033.4422",2,475,51.09,2020-11-30 17:26:32,c(174.7160909884, -36.9139187504)
"272","2020-11-30","04:27:21.937",1.83545352565,435.859784735,0.017273824432,"8033.4436",2,476,51.09,2020-11-30 17:26:37,c(174.7161006276, -36.9139135536)
"273","2020-11-30","04:27:31.697",1.8360476871,430.77551193,0.0094119197711,"8033.4464",2,478,50.61,2020-11-30 17:26:47,c(174.7161054052, -36.9139180798)
"274","2020-11-30","04:27:36.601",1.8367263469,438.624183695,0.0183648373865,"8033.4478",2,479,50.61,2020-11-30 17:26:52,c(174.7160996217, -36.913916152)
"275","2020-11-30","04:27:41.497",1.8367577179,437.26359241,0.0181757786535,"8033.4492",2,480,50.61,2020-11-30 17:26:57,c(174.7160905693, -36.9139174931)
"276","2020-11-30","04:27:46.400",1.8366866541,437.30468721,0.0229287015065,"8033.4506",2,481,50.61,2020-11-30 17:27:02,c(174.7160853725, -36.9139166549)
"277","2020-11-30","04:27:51.476",1.83680307085,433.906500215,0.028277947841,"8033.4519",2,482,50.61,2020-11-30 17:27:07,c(174.716099035, -36.9139215164)
"278","2020-11-30","04:27:56.315",1.8391369824,454.40216759,0.013744703724,"8033.4533",2,483,50.13,2020-11-30 17:27:12,c(174.7161173075, -36.9139244501)
"279","2020-11-30","04:28:01.154",1.8355050183,418.91273379,0.01355330329855,"8033.4547",2,484,50.13,2020-11-30 17:27:17,c(174.7161156312, -36.913922606)
"280","2020-11-30","04:28:06.796",1.83666453315,450.14606671,0.0135818568015,"8033.4561",2,485,50.13,2020-11-30 17:27:22,c(174.7161182296, -36.9139212649)
"281","2020-11-30","04:28:13.173",1.8429038826,429.613063625,0.010581536603,"8033.4575",2,486,50.61,2020-11-30 17:27:27,c(174.7161104344, -36.9139203429)
"282","2020-11-30","04:28:18.053",1.83425843425,420.73380952,0.00921788112925,"8033.4589",2,487,50.61,2020-11-30 17:27:32,c(174.7161033936, -36.9139183313)
"283","2020-11-30","04:28:22.947",1.83858625305,466.693671345,0.0097431947502,"8033.4603",2,488,50.13,2020-11-30 17:27:37,c(174.7160994541, -36.9139205944)
"284","2020-11-30","04:28:27.803",1.8379831413,452.656818335,0.0148670701375,"8033.4617",2,489,50.61,2020-11-30 17:27:42,c(174.716096269, -36.9139306527)
"285","2020-11-30","04:28:32.681",1.8397822241,467.96950464,0.015395520834,"8033.4631",2,490,50.13,2020-11-30 17:27:47,c(174.7161005437, -36.9139326643)
"286","2020-11-30","04:28:38.285",1.83505091905,437.543905195,0.0219279670785,"8033.4644",2,491,50.61,2020-11-30 17:27:52,c(174.7161028907, -36.9139335863)
"287","2020-11-30","04:28:40.697",1.83591740246667,441.685066323333,0.0182265341943333,"8033.4658",3,492,50.61,2020-11-30 17:27:57,c(174.7161075845, -36.9139296468)
"288","2020-11-30","04:28:48.032",1.83672320985,445.125591345,0.01282919836235,"8033.4672",2,493,50.13,2020-11-30 17:28:02,c(174.7161101829, -36.9139287248)
"289","2020-11-30","04:28:52.931",1.8378955484,448.391003225,0.018076713943,"8033.4686",2,494,50.13,2020-11-30 17:28:07,c(174.7161126975, -36.9139251206)
"290","2020-11-30","04:29:03.058",1.83734915805,442.63971488,0.022980853178,"8033.4714",2,496,50.13,2020-11-30 17:28:17,c(174.7161104344, -36.9139098655)
